======================================================================
PROXY CHECK RESULTS
Total: 1000 | Live: 505 | Die: 495
======================================================================

----------------------------------------
[LIVE] 505 proxies
----------------------------------------
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 978ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 703ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 984ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 711ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 992ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 3722ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 3740ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 3756ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 3846ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 3898ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 5133ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 4138ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:4963 | HTTP | 3864ms | IP: 27.66.124.8
[LIVE] prxserver52025.onthewifi.com:4196 | HTTP | 3879ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 4555ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 5776ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5331 | SOCKS5 | 701ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 700ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 704ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 695ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 1058ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 699ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 1042ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 577ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 991ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 706ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 717ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 995ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 986ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 983ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 3774ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 3725ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 4518ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 3820ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 4148ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 3790ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 3727ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:4963 | HTTP | 4175ms | IP: 27.66.124.8
[LIVE] prxserver52025.onthewifi.com:4196 | HTTP | 3802ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 4358ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 4563ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5331 | SOCKS5 | 607ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 666ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 677ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 751ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 1174ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 591ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 904ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 650ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 614ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 596ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 1239ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 903ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 883ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 889ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 889ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 3773ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 3724ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 4050ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 5042ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 4298ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 3870ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 4025ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:4963 | HTTP | 3757ms | IP: 27.66.124.8
[LIVE] prxserver52025.onthewifi.com:4196 | HTTP | 3723ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 3755ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 4156ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5331 | SOCKS5 | 607ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 649ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 665ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 782ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 940ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 1170ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 779ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 612ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 590ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 614ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 894ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 946ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 909ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 897ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 3909ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 3837ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 3971ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 4437ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 4377ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 4134ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 3802ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:4963 | HTTP | 4084ms | IP: 27.66.124.8
[LIVE] prxserver52025.onthewifi.com:4196 | HTTP | 3909ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 5256ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 3818ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 654ms | IP: SOCKS5-FORWARD-OK
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 1233ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 597ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 929ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 752ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 944ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 597ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 603ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 597ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 1179ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 953ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 1173ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 908ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 886ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 4083ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 3785ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 4902ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 3754ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 4673ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 3838ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 4358ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:4963 | HTTP | 4083ms | IP: 27.66.124.8
[LIVE] prxserver52025.onthewifi.com:4196 | HTTP | 4420ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 3783ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 3737ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5331 | SOCKS5 | 895ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 1178ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 751ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 945ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 948ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 1172ms | IP: SOCKS5-FORWARD-OK
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 970ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 777ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 1178ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 763ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 1236ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 1254ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 1244ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 1177ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 3974ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 4687ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 3742ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 4358ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 4236ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 3807ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 3915ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:4963 | HTTP | 4267ms | IP: 27.66.124.8
[LIVE] prxserver52025.onthewifi.com:4196 | HTTP | 3743ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 3943ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 4457ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5331 | SOCKS5 | 646ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 620ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 923ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 625ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 553ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 974ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 548ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 557ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 620ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 1043ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 967ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 636ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 629ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 626ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 991ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 4095ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 3988ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 3805ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 3805ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 4065ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 4640ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 3758ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:4963 | HTTP | 4623ms | IP: 27.66.124.8
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 4621ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 4232ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5331 | SOCKS5 | 1001ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 551ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 912ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 621ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 629ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 546ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 622ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 1003ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 550ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 548ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 975ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 623ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 982ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 982ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 5073ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 3820ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 4202ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 4185ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 3742ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 3742ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 3864ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:4963 | HTTP | 3788ms | IP: 27.66.124.8
[LIVE] prxserver52025.onthewifi.com:4196 | HTTP | 4512ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 4019ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 3755ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5331 | SOCKS5 | 627ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 613ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 921ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 617ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 548ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 620ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 623ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 617ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 622ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 620ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 835ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 659ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 641ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 628ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 632ms | IP: 27.79.147.110
[LIVE] prxserver42025.onthewifi.com:4018 | HTTP | 3970ms | IP: 171.224.17.52
[LIVE] prxserver42025.onthewifi.com:4101 | HTTP | 3984ms | IP: 171.224.18.121
[LIVE] prxserver42025.onthewifi.com:4951 | HTTP | 3693ms | IP: 171.224.23.165
[LIVE] prxserver42025.onthewifi.com:4492 | HTTP | 3839ms | IP: 27.76.184.26
[LIVE] serverproxybc4.ddns.net:4299 | HTTP | 4591ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:4405 | HTTP | 4215ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:4092 | HTTP | 3941ms | IP: 117.6.107.34
[LIVE] prxserver52025.onthewifi.com:4196 | HTTP | 3754ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:4340 | HTTP | 4735ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:4529 | HTTP | 3738ms | IP: 27.79.234.246
[LIVE] prxserver52025.onthewifi.com:5331 | SOCKS5 | 551ms | IP: 27.79.233.150
[LIVE] prxserver52025.onthewifi.com:5069 | SOCKS5 | 633ms | IP: 27.79.234.45
[LIVE] prxserver52025.onthewifi.com:5566 | SOCKS5 | 912ms | IP: 27.79.234.246
[LIVE] serverproxybc4.ddns.net:5337 | SOCKS5 | 999ms | IP: 171.242.152.186
[LIVE] serverproxybc4.ddns.net:5022 | SOCKS5 | 639ms | IP: 171.229.217.155
[LIVE] serverproxybc4.ddns.net:5073 | SOCKS5 | 607ms | IP: 117.6.107.34
[LIVE] serverproxybc4.ddns.net:5038 | SOCKS5 | 1123ms | IP: 27.66.124.8
[LIVE] prxserver62025.onthewifi.com:5442 | SOCKS5 | 613ms | IP: 27.79.129.128
[LIVE] prxserver62025.onthewifi.com:5214 | SOCKS5 | 549ms | IP: 27.79.130.66
[LIVE] prxserver62025.onthewifi.com:5680 | SOCKS5 | 544ms | IP: 27.79.130.140
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 621ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 905ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 645ms | IP: 27.79.147.110
[LIVE] prxserver62025.onthewifi.com:5498 | SOCKS5 | 838ms | IP: 27.79.147.110

----------------------------------------
[DIE] 495 proxies
----------------------------------------
[DIE] prxserver10.onthewifi.com:4340 | 3005ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4616 | 3003ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4786 | 3003ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4258 | 3204ms | Error: No valid protocol
[DIE] prxserver72025.ddns.net:4934 | 2060ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4587 | 2059ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4504 | 2100ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4216 | 2100ms | Error: TCP Connect failed
[DIE] prxserver42025.onthewifi.com:4101 | 14065ms | Error: No valid protocol
[DIE] prxserver10.onthewifi.com:5720 | 2154ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2153ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2154ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2154ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2154ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2154ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2154ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2154ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2154ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4340 | 2152ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4616 | 2151ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4786 | 2153ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4258 | 3196ms | Error: No valid protocol
[DIE] prxserver72025.ddns.net:4934 | 2154ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4587 | 2154ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4504 | 2154ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4216 | 2153ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2159ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4340 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4616 | 2159ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4786 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:4258 | 3194ms | Error: No valid protocol
[DIE] prxserver72025.ddns.net:4934 | 2161ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4587 | 2161ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4504 | 2161ms | Error: TCP Connect failed
[DIE] prxserver72025.ddns.net:4216 | 2161ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2208ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5829 | 2208ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5983 | 2208ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5025 | 2205ms | Error: TCP Connect failed
[DIE] prxserver10.onthewifi.com:5720 | 2205ms | Error: TCP Connect failed
